scroll,z,k,seed,p,x,y,inside,capped,guard,seconds
PHercParis4,17623,10,20288538,1.5,12417.2451172,17373.4726562,1,0,0,1.27
PHercParis4,17623,11,20289538,1.5,11792.6582031,16835.1308594,1,0,0,1.27
PHercParis4,17623,12,20290538,1.5,13212.8564453,17072.8222656,1,0,0,1.27
PHercParis4,17623,13,20291538,1.5,12452.4375,17444.6464844,1,0,0,1.27
PHercParis4,17623,14,20292538,1.5,14277.4091797,18406.0566406,1,0,0,1.27
PHercParis4,17623,15,20293538,1.5,12657.4267578,16996.2832031,1,0,0,1.27
PHercParis4,17623,16,20294538,1.5,12398.9736328,17586.0039062,1,0,0,1.27
PHercParis4,17623,17,20295538,1.5,12937.8085938,17020.515625,1,0,0,1.27
PHercParis4,17623,18,20296538,1.5,12613.6962891,18118.2089844,1,0,0,1.27
PHercParis4,17623,19,20297538,1.5,14888.4140625,15673.6191406,1,0,0,1.27
PHercParis4,20698,0,20281613,1.5,13533.9824219,14095.7460938,1,0,0,1.27
PHercParis4,20698,1,20282613,1.5,13371.1064453,15788.9902344,1,0,0,1.27
PHercParis4,20698,2,20283613,1.5,13776.3476562,14570.7363281,1,0,0,1.27
PHercParis4,20698,3,20284613,1.5,13529.1328125,13579.5634766,1,0,0,1.27
PHercParis4,20698,4,20285613,1.5,14719.4511719,14234.0322266,1,0,0,1.27
PHercParis4,20698,5,20286613,1.5,13419.4960938,14901.8779297,1,0,0,1.27
PHercParis4,20698,6,20287613,1.5,13279.6054688,16513.515625,1,0,0,1.27
PHercParis4,20698,7,20288613,1.5,13919.5458984,14730.2431641,1,0,0,1.32
PHercParis4,20698,8,20289613,1.5,13545.4277344,13793.5976562,1,0,0,1.27
PHercParis4,20698,9,20290613,1.5,13520.1640625,16368.1289062,1,0,0,1.27
PHercParis4,20698,10,20291613,1.5,14510.3603516,14451.8222656,1,0,0,1.27
PHercParis4,20698,11,20292613,1.5,13403.9648438,15386.2001953,1,0,0,1.27
PHercParis4,20698,12,20293613,1.5,13886.4121094,15777.6728516,1,0,0,1.27
PHercParis4,20698,13,20294613,1.5,13316.3789062,16877.5976562,1,0,0,1.27
PHercParis4,20698,14,20295613,1.5,13639.5556641,15523.3535156,1,0,0,1.27
PHercParis4,20698,15,20296613,1.5,13507.3037109,13941.8945312,1,0,0,1.27
PHercParis4,20698,16,20297613,1.5,12888.7246094,15868.7451172,1,0,0,1.27
PHercParis4,20698,17,20298613,1.5,13467.7070312,14233.328125,1,0,0,1.27
PHercParis4,20698,18,20299613,1.5,14751.5839844,15736.0585938,1,0,0,1.27
PHercParis4,20698,19,20300613,1.5,13751.859375,13969.0273438,1,0,0,1.27
PHercParis4,23772,0,20284687,1.5,15474.9960938,20119.0878906,1,0,0,1.32
PHercParis4,23772,1,20285687,1.5,14445.7207031,21087.5214844,1,0,0,1.27
PHercParis4,23772,2,20286687,1.5,15737.15625,15269.7324219,1,0,0,1.27
PHercParis4,23772,3,20287687,1.5,16600.2558594,19340.1503906,1,0,0,1.32
PHercParis4,23772,4,20288687,1.5,16371.1171875,19724.4570312,1,0,0,1.27
PHercParis4,23772,5,20289687,1.5,17740.2285156,15647.1289062,1,0,0,1.27
PHercParis4,23772,6,20290687,1.5,15390.8085938,20147.4804688,1,0,0,1.27
PHercParis4,23772,7,20291687,1.5,16057.0654297,21426.4335938,1,0,0,1.27
PHercParis4,23772,8,20292687,1.5,16957.15625,19124.7324219,1,0,0,1.27
PHercParis4,23772,9,20293687,1.5,16419.34375,14437.2011719,1,0,0,1.27
PHercParis4,23772,10,20294687,1.5,16167.8125,20356.921875,1,0,0,1.27
PHercParis4,23772,11,20295687,1.5,14841.0976562,12779.1035156,1,0,0,1.27
PHercParis4,23772,12,20296687,1.5,15729.5898438,13957.6230469,1,0,0,1.32
PHercParis4,23772,13,20297687,1.5,15265.6054688,12708.5195312,1,0,0,1.27
PHercParis4,23772,14,20298687,1.5,16040.7783203,19885.7734375,1,0,0,1.27
PHercParis4,23772,15,20299687,1.5,15835.2617188,13428.4785156,1,0,0,1.27
PHercParis4,23772,16,20300687,1.5,16489.6914062,20236.9414062,1,0,0,1.27
PHercParis4,23772,17,20301687,1.5,16533.1445312,20228.0859375,1,0,0,1.27
PHercParis4,23772,18,20302687,1.5,15187.84375,19729.2382812,1,0,0,1.27
PHercParis4,23772,19,20303687,1.5,15088.8320312,21843.8984375,1,0,0,1.27
PHercParis4,26846,0,20287761,1.5,14504.9140625,16265.3515625,1,0,0,1.37
PHercParis4,26846,1,20288761,1.5,14231.2070312,19539.4082031,1,0,0,1.37
PHercParis4,26846,2,20289761,1.5,16318.2744141,19384.5527344,1,0,0,1.37
PHercParis4,26846,3,20290761,1.5,18147.515625,13227.875,1,0,0,1.37
PHercParis4,26846,4,20291761,1.5,13754.4589844,18796.5605469,1,0,0,1.37
PHercParis4,26846,5,20292761,1.5,13311.1669922,15267.9257812,1,0,0,1.37
PHercParis4,26846,6,20293761,1.5,15553.4023438,21214.1816406,1,0,0,1.37
PHercParis4,26846,7,20294761,1.5,14631.5957031,18686.3808594,1,0,0,1.37
PHercParis4,26846,8,20295761,1.5,12137.0175781,13836.7226562,1,0,0,1.37
PHercParis4,26846,9,20296761,1.5,13228.7285156,16362.3515625,1,0,0,1.37
PHercParis4,26846,10,20297761,1.5,16203.0722656,18383.4570312,1,0,0,1.37
PHercParis4,26846,11,20298761,1.5,17996.0351562,12732.7109375,1,0,0,1.37
PHercParis4,26846,12,20299761,1.5,13953.9941406,19819.8515625,1,0,0,1.37
PHercParis4,26846,13,20300761,1.5,13738.515625,19602.7324219,1,0,0,1.37
PHercParis4,26846,14,20301761,1.5,14786.4648438,18273.5664062,1,0,0,1.37
PHercParis4,26846,15,20302761,1.5,13872.7802734,14362.2988281,1,0,0,1.37
PHercParis4,26846,16,20303761,1.5,15698.953125,20768.0253906,1,0,0,1.37
PHercParis4,26846,17,20304761,1.5,16926.6484375,12600.171875,1,0,0,1.37
PHercParis4,26846,18,20305761,1.5,16242.7373047,17357.1953125,1,0,0,1.37
PHercParis4,26846,19,20306761,1.5,13802.890625,18871.2246094,1,0,0,1.37
PHercParis4,29920,0,20290835,1.5,16445.4980469,14555.7011719,1,0,0,1.32
PHercParis4,29920,1,20291835,1.5,17696.3261719,14449.875,1,0,0,1.32
PHercParis4,29920,2,20292835,1.5,18106.7617188,14788.7167969,1,0,0,1.32
PHercParis4,29920,3,20293835,1.5,18142.1132812,13111.328125,1,0,0,1.32
PHercParis4,29920,4,20294835,1.5,17085.9746094,14381.9902344,1,0,0,1.32
PHercParis4,29920,5,20295835,1.5,18234.5996094,14179.3798828,1,0,0,1.32
PHercParis4,29920,6,20296835,1.5,18322.8359375,14242.2363281,1,0,0,1.32
PHercParis4,29920,7,20297835,1.5,18075.0429688,14432.8173828,1,0,0,1.32
PHercParis4,29920,8,20298835,1.5,17685.5800781,14263.4082031,1,0,0,1.32
PHercParis4,29920,9,20299835,1.5,17663.8710938,12844.9511719,1,0,0,1.32
PHercParis4,29920,10,20300835,1.5,17697.1621094,14398.0673828,1,0,0,1.32
PHercParis4,29920,11,20301835,1.5,18228.8964844,14176.2246094,1,0,0,1.32
PHercParis4,29920,12,20302835,1.5,17576.484375,14750.5390625,1,0,0,1.32
PHercParis4,29920,13,20303835,1.5,17080.0644531,14414.6953125,1,0,0,1.32
PHercParis4,29920,14,20304835,1.5,17580.5683594,14501.2861328,1,0,0,1.32
PHercParis4,29920,15,20305835,1.5,16639.6777344,11814.3212891,1,0,0,1.32
PHercParis4,29920,16,20306835,1.5,16571.4082031,15199.0068359,1,0,0,1.32
PHercParis4,29920,17,20307835,1.5,17696.2363281,14341.4199219,1,0,0,1.32
PHercParis4,29920,18,20308835,1.5,17863.59375,14741.3720703,1,0,0,1.32
PHercParis4,29920,19,20309835,1.5,15517.65625,13589.9111328,1,0,0,1.32
PHercParis4,32995,0,20293910,1.5,18476.8867188,13159.7021484,1,0,0,1.37
PHercParis4,32995,1,20294910,1.5,18243.4433594,14387.9785156,1,0,0,1.32
PHercParis4,32995,2,20295910,1.5,17560.5273438,13961.5332031,1,0,0,1.32
PHercParis4,32995,3,20296910,1.5,18706.9179688,12875.9335938,1,0,0,1.32
PHercParis4,32995,4,20297910,1.5,19314.1152344,13901.4736328,1,0,0,1.37
PHercParis4,32995,5,20298910,1.5,18747.2617188,13090.2294922,1,0,0,1.37
PHercParis4,32995,6,20299910,1.5,19142.8457031,13398.0273438,1,0,0,1.32
PHercParis4,32995,7,20300910,1.5,18092.3085938,12699.6494141,1,0,0,1.37
PHercParis4,32995,8,20301910,1.5,18588.1640625,13306.1318359,1,0,0,1.37
PHercParis4,32995,9,20302910,1.5,18627.5429688,13308.1542969,1,0,0,1.32
PHercParis4,32995,10,20303910,1.5,17939.8164062,14879.1992188,1,0,0,1.32
PHercParis4,32995,11,20304910,1.5,19169.3632812,13329.0966797,1,0,0,1.32
PHercParis4,32995,12,20305910,1.5,18330.28125,14127.7177734,1,0,0,1.32
PHercParis4,32995,13,20306910,1.5,19494.5371094,14358.9238281,1,0,0,1.32
PHercParis4,32995,14,20307910,1.5,19457.4882812,12955.2851562,1,0,0,1.37
PHercParis4,32995,15,20308910,1.5,18096.6484375,13525.8066406,1,0,0,1.32
PHercParis4,32995,16,20309910,1.5,19543.1933594,12963.4726562,1,0,0,1.32
PHercParis4,32995,17,20310910,1.5,19078.7558594,13462.3730469,1,0,0,1.32
PHercParis4,32995,18,20311910,1.5,18949.2558594,13255.2871094,1,0,0,1.32
PHercParis4,32995,19,20312910,1.5,17782.5957031,13417.9384766,1,0,0,1.32
PHercParis4,36069,0,20296984,1.5,18239.9492188,13920.5761719,1,0,0,1.32
PHercParis4,36069,1,20297984,1.5,18960.8320312,13425.5664062,1,0,0,1.32
PHercParis4,36069,2,20298984,1.5,18806.2382812,13836.5273438,1,0,0,1.32
PHercParis4,36069,3,20299984,1.5,18551.6328125,14348.8505859,1,0,0,1.32
PHercParis4,36069,4,20300984,1.5,18924.6328125,14482.640625,1,0,0,1.32
PHercParis4,36069,5,20301984,1.5,18216.1679688,13795.796875,1,0,0,1.32
PHercParis4,36069,6,20302984,1.5,18029.4238281,13548.6054688,1,0,0,1.32
PHercParis4,36069,7,20303984,1.5,18523.9472656,12967.9130859,1,0,0,1.32
PHercParis4,36069,8,20304984,1.5,17953.0742188,13855.4375,1,0,0,1.32
PHercParis4,36069,9,20305984,1.5,18416.6796875,13163.8476562,1,0,0,1.32
PHercParis4,36069,10,20306984,1.5,18431.9335938,14171.9140625,1,0,0,1.32
PHercParis4,36069,11,20307984,1.5,18678.8867188,14181.4199219,1,0,0,1.37
PHercParis4,36069,12,20308984,1.5,17604.3964844,13105.1396484,1,0,0,1.37
PHercParis4,36069,13,20309984,1.5,18528.8828125,14261.8349609,1,0,0,1.32
PHercParis4,36069,14,20310984,1.5,18284.9082031,14717.5039062,1,0,0,1.32
PHercParis4,36069,15,20311984,1.5,17907.6445312,14332.1357422,1,0,0,1.32
PHercParis4,36069,16,20312984,1.5,17803.2714844,13487.9580078,1,0,0,1.32
PHercParis4,36069,17,20313984,1.5,18778.0488281,14238.2695312,1,0,0,1.32
PHercParis4,36069,18,20314984,1.5,18651.4648438,14022.5185547,1,0,0,1.37
PHercParis4,36069,19,20315984,1.5,18544.1972656,14227.5751953,1,0,0,1.32
PHercParis4,39143,0,20300058,1.5,14083.453125,19357.8691406,1,0,0,1.32
PHercParis4,39143,1,20301058,1.5,25282.5351562,14368.7773438,1,0,0,1.32
PHercParis4,39143,2,20302058,1.5,24831.7324219,13576.0068359,1,0,0,1.32
PHercParis4,39143,3,20303058,1.5,23220.765625,13186.8261719,1,0,0,1.32
PHercParis4,39143,4,20304058,1.5,24273.796875,13588.5595703,1,0,0,1.32
PHercParis4,39143,5,20305058,1.5,14515.2382812,18368.3359375,1,0,0,1.32
PHercParis4,39143,6,20306058,1.5,15902.9560547,17592.2148438,1,0,0,1.32
PHercParis4,39143,7,20307058,1.5,14036.8652344,17437.125,1,0,0,1.32
PHercParis4,39143,8,20308058,1.5,18538.5996094,14720.375,1,0,0,1.32
PHercParis4,39143,9,20309058,1.5,14429.4931641,18239.7929688,1,0,0,1.32
PHercParis4,39143,10,20310058,1.5,14267.0332031,19351.0996094,1,0,0,1.32
PHercParis4,39143,11,20311058,1.5,19275.609375,13444.3554688,1,0,0,1.32
PHercParis4,39143,12,20312058,1.5,24376.1386719,13772.3486328,1,0,0,1.32
PHercParis4,39143,13,20313058,1.5,23882.5097656,13935.9980469,1,0,0,1.32
PHercParis4,39143,14,20314058,1.5,21150.3632812,15066.6328125,1,0,0,1.32
PHercParis4,39143,15,20315058,1.5,23724.2285156,14368.7724609,1,0,0,1.32
PHercParis4,39143,16,20316058,1.5,15107.0800781,17903.2578125,1,0,0,1.32
PHercParis4,39143,17,20317058,1.5,21034.9453125,15300.3339844,1,0,0,1.37
PHercParis4,39143,18,20318058,1.5,12321.1083984,18486.8925781,1,0,0,1.32
PHercParis4,39143,19,20319058,1.5,15241.59375,21167.8847656,1,0,0,1.32
PHercParis4,42217,0,20303132,1.5,18659.7695312,13513.5751953,1,0,0,1.32
PHercParis4,42217,1,20304132,1.5,19420.5820312,13541.2519531,1,0,0,1.32
PHercParis4,42217,2,20305132,1.5,22376.8222656,15718.5205078,1,0,0,1.47
PHercParis4,42217,3,20306132,1.5,19662.9140625,14015.0185547,1,0,0,1.32
PHercParis4,42217,4,20307132,1.5,20055.7871094,9870.78417969,1,0,0,1.32
PHercParis4,42217,5,20308132,1.5,19504.5800781,13869.7832031,1,0,0,1.32
PHercParis4,42217,6,20309132,1.5,19792.6855469,13180.2910156,1,0,0,1.32
PHercParis4,42217,7,20310132,1.5,19722.1132812,13872.9658203,1,0,0,1.32
PHercParis4,42217,8,20311132,1.5,22731.2851562,15330.7431641,1,0,0,1.32
PHercParis4,42217,9,20312132,1.5,20326.6953125,14465.1005859,1,0,0,1.32
PHercParis4,42217,10,20313132,1.5,19061.4335938,14279.4765625,1,0,0,1.32
PHercParis4,42217,11,20314132,1.5,18227.8867188,14585.9482422,1,0,0,1.32
PHercParis4,42217,12,20315132,1.5,19277.6972656,13997.7724609,1,0,0,1.32
PHercParis4,42217,13,20316132,1.5,19083.3144531,13481.578125,1,0,0,1.32
PHercParis4,42217,14,20317132,1.5,24106.1191406,15180.3828125,1,0,0,1.32
PHercParis4,42217,15,20318132,1.5,21145.546875,14460.3261719,1,0,0,1.32
PHercParis4,42217,16,20319132,1.5,19647.2519531,14127.7109375,1,0,0,1.32
PHercParis4,42217,17,20320132,1.5,20187.9199219,10218.7597656,1,0,0,1.32
PHercParis4,42217,18,20321132,1.5,19287.9921875,13469.1103516,1,0,0,1.32
PHercParis4,42217,19,20322132,1.5,20896.7675781,14813.1445312,1,0,0,1.32
PHercParis4,45292,0,20306207,1.5,19386.5117188,13959.4306641,1,0,0,1.32
PHercParis4,45292,1,20307207,1.5,18669.5136719,12793.3759766,1,0,0,1.32
PHercParis4,45292,2,20308207,1.5,18766.5039062,13929.3320312,1,0,0,1.32
PHercParis4,45292,3,20309207,1.5,19642.9355469,13281.5078125,1,0,0,1.32
PHercParis4,45292,4,20310207,1.5,19530.0,16002.4287109,1,0,0,1.32
PHercParis4,45292,5,20311207,1.5,17638.8007812,15300.6220703,1,0,0,1.32
PHercParis4,45292,6,20312207,1.5,19439.5996094,14361.1767578,1,0,0,1.32
PHercParis4,45292,7,20313207,1.5,18440.1503906,13538.6347656,1,0,0,1.32
PHercParis4,45292,8,20314207,1.5,19925.8203125,14460.0830078,1,0,0,1.32
PHercParis4,45292,9,20315207,1.5,19646.5878906,14796.6835938,1,0,0,1.32
PHercParis4,45292,10,20316207,1.5,19725.2734375,14580.6933594,1,0,0,1.27
PHercParis4,45292,11,20317207,1.5,19392.2050781,14314.1943359,1,0,0,1.32
PHercParis4,45292,12,20318207,1.5,19857.5429688,14315.078125,1,0,0,1.32
PHercParis4,45292,13,20319207,1.5,19517.4628906,16446.2421875,1,0,0,1.32
PHercParis4,45292,14,20320207,1.5,20487.8730469,15335.7216797,1,0,0,1.32
PHercParis4,45292,15,20321207,1.5,17481.8300781,14874.0537109,1,0,0,1.32
PHercParis4,45292,16,20322207,1.5,18886.8730469,12966.5712891,1,0,0,1.32
PHercParis4,45292,17,20323207,1.5,19479.4121094,14898.9492188,1,0,0,1.32
PHercParis4,45292,18,20324207,1.5,19840.8046875,13965.7402344,1,0,0,1.32
PHercParis4,45292,19,20325207,1.5,18180.7929688,15593.0019531,1,0,0,1.32
PHercParis4,48366,0,20309281,1.5,18810.7949219,15896.2578125,1,0,0,1.37
PHercParis4,48366,1,20310281,1.5,16598.0761719,17357.8945312,1,0,0,1.32
PHercParis4,48366,2,20311281,1.5,16929.9785156,16084.6845703,1,0,0,1.32
PHercParis4,48366,3,20312281,1.5,17925.9960938,15566.3916016,1,0,0,1.32
PHercParis4,48366,4,20313281,1.5,17686.0859375,14277.0654297,1,0,0,1.32
PHercParis4,48366,5,20314281,1.5,15830.6445312,15791.2490234,1,0,0,1.32
PHercParis4,48366,6,20315281,1.5,17826.7050781,15602.0849609,1,0,0,1.32
PHercParis4,48366,7,20316281,1.5,16942.15625,15598.3027344,1,0,0,1.32
PHercParis4,48366,8,20317281,1.5,17203.78125,15816.5107422,1,0,0,1.32
PHercParis4,48366,9,20318281,1.5,16671.1660156,17846.0625,1,0,0,1.32
PHercParis4,48366,10,20319281,1.5,17225.5800781,15559.234375,1,0,0,1.32
PHercParis4,48366,11,20320281,1.5,17986.5761719,14314.8359375,1,0,0,1.32
PHercParis4,48366,12,20321281,1.5,18201.4375,16820.8242188,1,0,0,1.32
PHercParis4,48366,13,20322281,1.5,18271.125,14556.2646484,1,0,0,1.32
PHercParis4,48366,14,20323281,1.5,15803.5058594,16372.3496094,1,0,0,1.32
PHercParis4,48366,15,20324281,1.5,15960.1074219,15364.0478516,1,0,0,1.32
PHercParis4,48366,16,20325281,1.5,16835.8730469,15280.3007812,1,0,0,1.32
PHercParis4,48366,17,20326281,1.5,18127.7773438,16023.7773438,1,0,0,1.32
PHercParis4,48366,18,20327281,1.5,17652.8925781,15273.2910156,1,0,0,1.32
PHercParis4,48366,19,20328281,1.5,16278.8085938,17213.1445312,1,0,0,1.32
PHercParis4,51440,0,20312355,1.5,16535.3789062,17930.3144531,1,0,0,1.32
PHercParis4,51440,1,20313355,1.5,17734.2109375,18145.1035156,1,0,0,1.32
PHercParis4,51440,2,20314355,1.5,15916.9550781,17387.6191406,1,0,0,1.32
PHercParis4,51440,3,20315355,1.5,16621.609375,16836.3066406,1,0,0,1.32
PHercParis4,51440,4,20316355,1.5,15200.2382812,16324.9472656,1,0,0,1.32
PHercParis4,51440,5,20317355,1.5,16657.46875,17635.6523438,1,0,0,1.32
PHercParis4,51440,6,20318355,1.5,16809.4394531,19013.3828125,1,0,0,1.32
PHercParis4,51440,7,20319355,1.5,15288.0253906,17216.6074219,1,0,0,1.32
PHercParis4,51440,8,20320355,1.5,15839.8691406,17376.0234375,1,0,0,1.32
PHercParis4,51440,9,20321355,1.5,17479.3320312,18315.7734375,1,0,0,1.32
PHercParis4,51440,10,20322355,1.5,15994.0039062,16755.6777344,1,0,0,1.32
PHercParis4,51440,11,20323355,1.5,14907.4433594,17025.8144531,1,0,0,1.32
PHercParis4,51440,12,20324355,1.5,15557.1679688,16640.5546875,1,0,0,1.32
PHercParis4,51440,13,20325355,1.5,16399.9707031,15779.6132812,1,0,0,1.32
PHercParis4,51440,14,20326355,1.5,16978.6367188,18031.9746094,1,0,0,1.32
PHercParis4,51440,15,20327355,1.5,17065.7011719,16967.8867188,1,0,0,1.32
PHercParis4,51440,16,20328355,1.5,16497.8945312,17276.3554688,1,0,0,1.32
PHercParis4,51440,17,20329355,1.5,17069.4707031,15939.796875,1,0,0,1.32
PHercParis4,51440,18,20330355,1.5,15302.5332031,16854.3808594,1,0,0,1.32
PHercParis4,51440,19,20331355,1.5,15269.9980469,14941.4589844,1,0,0,1.32
PHercParis4,54514,0,20315429,1.5,16318.7890625,17802.1875,1,0,0,1.32
PHercParis4,54514,1,20316429,1.5,16970.6894531,17920.9667969,1,0,0,1.32
PHercParis4,54514,2,20317429,1.5,17483.3183594,17860.2324219,1,0,0,1.32
PHercParis4,54514,3,20318429,1.5,17650.5058594,17789.9355469,1,0,0,1.32
PHercParis4,54514,4,20319429,1.5,16991.1972656,17360.0664062,1,0,0,1.32
PHercParis4,54514,5,20320429,1.5,16499.7539062,16979.3828125,1,0,0,1.32
PHercParis4,54514,6,20321429,1.5,18590.3144531,17237.0625,1,0,0,1.32
PHercParis4,54514,7,20322429,1.5,15973.6835938,17179.5644531,1,0,0,1.32
PHercParis4,54514,8,20323429,1.5,15390.2558594,19571.984375,1,0,0,1.32
PHercParis4,54514,9,20324429,1.5,17928.1933594,17628.0429688,1,0,0,1.32
PHercParis4,54514,10,20325429,1.5,17770.8554688,17663.9628906,1,0,0,1.32
PHercParis4,54514,11,20326429,1.5,17466.8945312,18681.3417969,1,0,0,1.32
PHercParis4,54514,12,20327429,1.5,17393.1132812,17506.078125,1,0,0,1.32
PHercParis4,54514,13,20328429,1.5,18807.6269531,17128.1972656,1,0,0,1.32
PHercParis4,54514,14,20329429,1.5,15642.2441406,17565.8691406,1,0,0,1.32
PHercParis4,54514,15,20330429,1.5,17249.4785156,17203.8378906,1,0,0,1.32
PHercParis4,54514,16,20331429,1.5,17170.3574219,18047.0253906,1,0,0,1.32
PHercParis4,54514,17,20332429,1.5,16064.8320312,17878.9453125,1,0,0,1.32
PHercParis4,54514,18,20333429,1.5,16416.7714844,17769.5136719,1,0,0,1.32
PHercParis4,54514,19,20334429,1.5,16715.140625,17799.8515625,1,0,0,1.32
PHercParis4,57589,0,20318504,1.5,16637.7617188,19471.3300781,1,0,0,1.32
PHercParis4,57589,1,20319504,1.5,15377.7597656,18426.2910156,1,0,0,1.32
PHercParis4,57589,2,20320504,1.5,17749.4199219,18410.2832031,1,0,0,1.32
PHercParis4,57589,3,20321504,1.5,17184.1992188,17615.9472656,1,0,0,1.32
PHercParis4,57589,4,20322504,1.5,16355.7734375,17463.6875,1,0,0,1.32
PHercParis4,57589,5,20323504,1.5,18516.0957031,18096.6953125,1,0,0,1.32
PHercParis4,57589,6,20324504,1.5,16268.953125,19147.734375,1,0,0,1.27
PHercParis4,57589,7,20325504,1.5,19449.1484375,18627.1953125,1,0,0,1.32
PHercParis4,57589,8,20326504,1.5,17678.9765625,17901.296875,1,0,0,1.32
PHercParis4,57589,9,20327504,1.5,16804.4667969,17965.5800781,1,0,0,1.32
PHercParis4,57589,10,20328504,1.5,15895.2226562,18542.3476562,1,0,0,1.32
PHercParis4,57589,11,20329504,1.5,17404.0253906,18286.6542969,1,0,0,1.32
PHercParis4,57589,12,20330504,1.5,17444.8769531,18875.3964844,1,0,0,1.32
PHercParis4,57589,13,20331504,1.5,17757.9140625,18439.3242188,1,0,0,1.32
PHercParis4,57589,14,20332504,1.5,17936.0488281,15447.4042969,1,0,0,1.32
PHercParis4,57589,15,20333504,1.5,16938.2792969,17553.8769531,1,0,0,1.32
PHercParis4,57589,16,20334504,1.5,18859.7207031,18106.8710938,1,0,0,1.32
PHercParis4,57589,17,20335504,1.5,16770.9238281,17564.015625,1,0,0,1.32
PHercParis4,57589,18,20336504,1.5,17682.5527344,16205.8515625,1,0,0,1.32
PHercParis4,57589,19,20337504,1.5,17095.6308594,17647.6015625,1,0,0,1.32
PHercParis4,60663,0,20321578,1.5,16927.8046875,18529.1054688,1,0,0,1.27
PHercParis4,60663,1,20322578,1.5,17662.6328125,17847.5195312,1,0,0,1.27
PHercParis4,60663,2,20323578,1.5,17366.8691406,18866.7304688,1,0,0,1.27
PHercParis4,60663,3,20324578,1.5,17459.3671875,17736.8066406,1,0,0,1.27
PHercParis4,60663,4,20325578,1.5,17329.7109375,19013.9550781,1,0,0,1.27
PHercParis4,60663,5,20326578,1.5,17777.2089844,18929.0644531,1,0,0,1.27
PHercParis4,60663,6,20327578,1.5,17137.7382812,18202.4882812,1,0,0,1.27
PHercParis4,60663,7,20328578,1.5,17400.5625,18237.5859375,1,0,0,1.27
PHercParis4,60663,8,20329578,1.5,17283.0742188,18455.3789062,1,0,0,1.27
PHercParis4,60663,9,20330578,1.5,18265.1660156,17927.953125,1,0,0,1.27
PHercParis4,60663,10,20331578,1.5,17531.2011719,18959.96875,1,0,0,1.27
PHercParis4,60663,11,20332578,1.5,16768.3398438,18193.4257812,1,0,0,1.27
PHercParis4,60663,12,20333578,1.5,18965.1210938,18138.484375,1,0,0,1.27
PHercParis4,60663,13,20334578,1.5,18231.390625,17958.3574219,1,0,0,1.27
PHercParis4,60663,14,20335578,1.5,17953.6171875,17767.8125,1,0,0,1.27
PHercParis4,60663,15,20336578,1.5,16962.4824219,18565.8398438,1,0,0,1.27
PHercParis4,60663,16,20337578,1.5,17679.34375,17754.6621094,1,0,0,1.27
PHercParis4,60663,17,20338578,1.5,17477.6796875,18822.7109375,1,0,0,1.27
PHercParis4,60663,18,20339578,1.5,17599.6132812,18625.234375,1,0,0,1.27
PHercParis4,60663,19,20340578,1.5,17017.2421875,18490.9882812,1,0,0,1.27
PHercParis4,63737,0,20324652,1.5,18482.515625,19014.8300781,1,0,0,1.27
PHercParis4,63737,1,20325652,1.5,17120.5996094,19813.3925781,1,0,0,1.27
PHercParis4,63737,2,20326652,1.5,18068.3652344,19017.5898438,1,0,0,1.27
PHercParis4,63737,3,20327652,1.5,18806.2382812,18816.6269531,1,0,0,1.27
PHercParis4,63737,4,20328652,1.5,17024.1015625,19744.6796875,1,0,0,1.32
PHercParis4,63737,5,20329652,1.5,18081.1640625,19030.3457031,1,0,0,1.27
PHercParis4,63737,6,20330652,1.5,17557.7265625,20647.4941406,1,0,0,1.32
PHercParis4,63737,7,20331652,1.5,17036.2578125,19520.4550781,1,0,0,1.27
PHercParis4,63737,8,20332652,1.5,17320.3574219,19131.6777344,1,0,0,1.27
PHercParis4,63737,9,20333652,1.5,17223.4960938,18959.2558594,1,0,0,1.27
PHercParis4,63737,10,20334652,1.5,17015.2285156,19487.5566406,1,0,0,1.27
PHercParis4,63737,11,20335652,1.5,17230.8398438,19559.9160156,1,0,0,1.27
PHercParis4,63737,12,20336652,1.5,17525.0058594,18283.7285156,1,0,0,1.27
PHercParis4,63737,13,20337652,1.5,16233.2578125,16897.59375,1,0,0,1.32
PHercParis4,63737,14,20338652,1.5,16555.7128906,19089.8808594,1,0,0,1.27
